nome_mun,pop2017,muni_code
Hon\u00f3rio Serpa,5643,4109658
Ibaiti,31095,4109708
Ibema,6396,4109757
Ibipor\u00e3,53356,4109807
Icara\u00edma,8482,4109906
Iguara\u00e7u,4343,4110003
Iguatu,2304,4110052
Imba\u00fa,12697,4110078
Imbituva,31719,4110102
In\u00e1cio Martins,11331,4110201
Inaj\u00e1,3137,4110300
Indian\u00f3polis,4504,4110409
Ipiranga,15139,4110508
Ipor\u00e3,14704,4110607
Iracema do Oeste,2462,4110656
Irati,60425,4110706
Iretama,10608,4110805
Itaguaj\u00e9,4620,4110904
Itaipul\u00e2ndia,10587,4110953
Itambarac\u00e1,6819,4111001
Itamb\u00e9,6210,4111100
Itapejara d\'Oeste,11685,4111209
Itaperu\u00e7u,27500,4111258
Ita\u00fana do Sul,3229,4111308
Iva\u00ed,13797,4111407
Ivaipor\u00e3,32720,4111506
Ivat\u00e9,8120,4111555
Ivatuba,3240,4111605
Jaboti,5255,4111704
Jacarezinho,40263,4111803
Jaguapit\u00e3,13398,4111902
Jaguaria\u00edva,34822,4112009
Jandaia do Sul,21341,4112108
Jani\u00f3polis,5897,4112207
Japira,5084,4112306
Japur\u00e1,9307,4112405
Jardim Alegre,12019,4112504
Jardim Olinda,1396,4112603
Jataizinho,12615,4112702
Jesu\u00edtas,8861,4112751
Joaquim T\u00e1vora,11731,4112801
Jundia\u00ed do Sul,3430,4112900
Juranda,7650,4112959
Jussara,7026,4113007
Kalor\u00e9,4368,4113106
Lapa,48067,4113205
Laranjal,6205,4113254
Laranjeiras do Sul,32379,4113304
Le\u00f3polis,4131,4113403
Lidian\u00f3polis,3662,4113429
Lindoeste,5071,4113452
Loanda,22903,4113502
Lobato,4751,4113601
Londrina,558439,4113700
Luiziana,7455,4113734
Lunardelli,5063,4113759
Lupion\u00f3polis,4911,4113809
Mallet,13738,4113908
Mambor\u00ea,13798,4114005
Mandagua\u00e7u,22164,4114104
Mandaguari,34559,4114203
Mandirituba,25662,4114302
Manfrin\u00f3polis,2861,4114351
Mangueirinha,17269,4114401
Manoel Ribas,13708,4114500
Marechal C\u00e2ndido Rondon,51795,4114609
Maria Helena,5932,4114708
Marialva,34955,4114807
Maril\u00e2ndia do Sul,9068,4114906
Marilena,7166,4115002
Mariluz,10555,4115101
Maring\u00e1,406693,4115200
Mari\u00f3polis,6638,4115309
Marip\u00e1,5776,4115358
Marmeleiro,14539,4115408
Marquinho,4725,4115457
Marumbi,4765,4115507
Matel\u00e2ndia,17640,4115606
Matinhos,33450,4115705
Mato Rico,3576,4115739
Mau\u00e1 da Serra,10039,4115754
Medianeira,45586,4115804
Mercedes,5476,4115853
Mirador,2314,4115903
Miraselva,1875,4116000
Missal,10879,4116059
Moreira Sales,12621,4116109
Morretes,16540,4116208
Munhoz de Melo,3958,4116307
Nossa Senhora das Gra\u00e7as,4075,4116406
Nova Alian\u00e7a do Iva\u00ed,1536,4116505
Nova Am\u00e9rica da Colina,3545,4116604
Nova Aurora,11300,4116703
Nova Cantu,6295,4116802
Nova Esperan\u00e7a,28084,4116901
Nova Esperan\u00e7a do Sudoeste,5194,4116950
Nova F\u00e1tima,8356,4117008
Nova Laranjeiras,11927,4117057
Nova Londrina,13486,4117107
Nova Ol\u00edmpia,5829,4117206
Nova Santa B\u00e1rbara,4217,4117214
Nova Santa Rosa,8186,4117222
Nova Prata do Igua\u00e7u,10745,4117255
Nova Tebas,6498,4117271
Novo Itacolomi,2908,4117297
Ortigueira,23200,4117305
Ourizona,3494,4117404
Ouro Verde do Oeste,6023,4117453
Pai\u00e7andu,40156,4117503
Palmas,48990,4117602
Palmeira,34023,4117701
Palmital,14189,4117800
Palotina,31366,4117909
Para\u00edso do Norte,13345,4118006
Paranacity,11265,4118105
Paranagu\u00e1,152975,4118204
Paranapoema,3117,4118303
Paranava\u00ed,87850,4118402
Pato Bragado,5432,4118451
Pato Branco,80710,4118501
Paula Freitas,5842,4118600
Paulo Frontin,7360,4118709
Peabiru,14198,4118808
Perobal,6105,4118857
P\u00e9rola,11101,4118907
P\u00e9rola d\'Oeste,6674,4119004
Pi\u00ean,12455,4119103
Pinhais,129445,4119152
Pinhal\u00e3o,6440,4119202
Pinhal de S\u00e3o Bento,2757,4119251
Pinh\u00e3o,32322,4119301
Pira\u00ed do Sul,25277,4119400
Piraquara,107751,4119509
Pitanga,32015,4119608
Pitangueiras,3140,4119657
Planaltina do Paran\u00e1,4303,4119707
Planalto,13889,4119806
Ponta Grossa,344332,4119905
Pontal do Paran\u00e1,25393,4119954
Porecatu,13754,4120002
Porto Amazonas,4835,4120101
Porto Barreiro,3491,4120150
Porto Rico,2611,4120200
Porto Vit\u00f3ria,4148,4120309
Prado Ferreira,3718,4120333
Pranchita,5477,4120358
Presidente Castelo Branco,5227,4120408
Primeiro de Maio,11286,4120507
Prudent\u00f3polis,52125,4120606
Quarto Centen\u00e1rio,4764,4120655
Quatigu\u00e1,7472,4120705
Quatro Barras,22651,4120804
Quatro Pontes,4031,4120853
Quedas do Igua\u00e7u,33543,4120903
Quer\u00eancia do Norte,12320,4121000
Quinta do Sol,4897,4121109
Quitandinha,18733,4121208
Ramil\u00e2ndia,4435,4121257
Rancho Alegre,3963,4121307
Rancho Alegre D\'Oeste,2800,4121356
Realeza,17111,4121406
Rebou\u00e7as,14981,4121505
Renascen\u00e7a,6979,4121604
Reserva,26763,4121703
Reserva do Igua\u00e7u,7927,4121752
Ribeir\u00e3o Claro,10941,4121802
Ribeir\u00e3o do Pinhal,13557,4121901
Rio Azul,15125,4122008
Rio Bom,3337,4122107
Rio Bonito do Igua\u00e7u,13552,4122156
Rio Branco do Iva\u00ed,4119,4122172
Rio Branco do Sul,32504,4122206
Rio Negro,33857,4122305
Rol\u00e2ndia,64726,4122404
Roncador,10779,4122503
Rondon,9581,4122602
Ros\u00e1rio do Iva\u00ed,5231,4122651
Sab\u00e1udia,6702,4122701
Salgado Filho,4003,4122800
Salto do Itarar\u00e9,5158,4122909
Salto do Lontra,14713,4123006
Santa Am\u00e9lia,3603,4123105
Santa Cec\u00edlia do Pav\u00e3o,3544,4123204
Santa Cruz de Monte Castelo,8113,4123303
Santa F\u00e9,11691,4123402
Santa Helena,25911,4123501
Santa In\u00eas,1727,4123600
Santa Isabel do Iva\u00ed,8858,4123709
Santa Izabel do Oeste,14411,4123808
Santa L\u00facia,3955,4123824
Santa Maria do Oeste,10716,4123857
Santa Mariana,12307,4123907
Santa M\u00f4nica,3915,4123956
Santana do Itarar\u00e9,5222,4124004
Santa Tereza do Oeste,10471,4124020
Santa Terezinha de Itaipu,22992,4124053
Santo Ant\u00f4nio da Platina,45819,4124103
Santo Ant\u00f4nio do Caiu\u00e1,2741,4124202
Santo Ant\u00f4nio do Para\u00edso,2281,4124301
Santo Ant\u00f4nio do Sudoeste,20158,4124400
Santo In\u00e1cio,5506,4124509
S\u00e3o Carlos do Iva\u00ed,6839,4124608
S\u00e3o Jer\u00f4nimo da Serra,11519,4124707
S\u00e3o Jo\u00e3o,10644,4124806
S\u00e3o Jo\u00e3o do Caiu\u00e1,6025,4124905
S\u00e3o Jo\u00e3o do Iva\u00ed,11005,4125001
S\u00e3o Jo\u00e3o do Triunfo,14927,4125100
S\u00e3o Jorge d\'Oeste,9291,4125209
S\u00e3o Jorge do Iva\u00ed,5676,4125308
S\u00e3o Jorge do Patroc\u00ednio,5946,4125357
S\u00e3o Jos\u00e9 da Boa Vista,6485,4125407
S\u00e3o Jos\u00e9 das Palmeiras,3816,4125456
S\u00e3o Jos\u00e9 dos Pinhais,307530,4125506
S\u00e3o Manoel do Paran\u00e1,2189,4125555
S\u00e3o Mateus do Sul,45398,4125605
S\u00e3o Miguel do Igua\u00e7u,27461,4125704
S\u00e3o Pedro do Igua\u00e7u,6286,4125753
S\u00e3o Pedro do Iva\u00ed,10928,4125803
S\u00e3o Pedro do Paran\u00e1,2443,4125902
S\u00e3o Sebasti\u00e3o da Amoreira,8985,4126009
S\u00e3o Tom\u00e9,5715,4126108
Sapopema,6905,4126207
Sarandi,94181,4126256
Saudade do Igua\u00e7u,5448,4126272
Seng\u00e9s,19443,4126306
Serran\u00f3polis do Igua\u00e7u,4637,4126355
Sertaneja,5633,4126405
Sertan\u00f3polis,16485,4126504
Siqueira Campos,20508,4126603
Sulina,3222,4126652
Tamarana,14143,4126678
Tamboara,5064,4126702
Tapejara,15962,4126801
Tapira,5798,4126900
Teixeira Soares,11834,4127007
Tel\u00eamaco Borba,77276,4127106
Terra Boa,16991,4127205
Terra Rica,16578,4127304
Terra Roxa,17627,4127403
Tibagi,20562,4127502
Tijucas do Sul,16348,4127601
Toledo,135538,4127700
Tomazina,8470,4127809
Tr\u00eas Barras do Paran\u00e1,12256,4127858
Tunas do Paran\u00e1,7971,4127882
Tuneiras do Oeste,8833,4127908
Tup\u00e3ssi,8277,4127957
Turvo,13640,4127965
Ubirat\u00e3,21762,4128005
Umuarama,109955,4128104
Uni\u00e3o da Vit\u00f3ria,57027,4128203
Uniflor,2614,4128302
Ura\u00ed,11662,4128401
Wenceslau Braz,19856,4128500
Ventania,11407,4128534
Vera Cruz do Oeste,8918,4128559
Ver\u00ea,7692,4128609
Alto Para\u00edso,2998,4128625
Doutor Ulysses,5781,4128633
Virmond,4095,4128658
Vitorino,6878,4128708
Xambr\u00ea,5957,4128807
Abdon Batista,2604,4200051
Abelardo Luz,17847,4200101
Agrol\u00e2ndia,10581,4200200
Agron\u00f4mica,5437,4200309
\u00c1gua Doce,7154,4200408
\u00c1guas de Chapec\u00f3,6445,4200507
\u00c1guas Frias,2387,4200556
\u00c1guas Mornas,6298,4200606
Alfredo Wagner,9960,4200705
Alto Bela Vista,1967,4200754
Anchieta,5832,4200804
Angelina,4943,4200903
Anita Garibaldi,7537,4201000
Anit\u00e1polis,3248,4201109
Ant\u00f4nio Carlos,8327,4201208
Api\u00fana,10542,4201257
Arabut\u00e3,4281,4201273
Araquari,35268,4201307
Ararangu\u00e1,67110,4201406
Armaz\u00e9m,8520,4201505
Arroio Trinta,3564,4201604
Arvoredo,2261,4201653
Ascurra,7877,4201703
Atalanta,3254,4201802
Aurora,5688,4201901
Balne\u00e1rio Arroio do Silva,12344,4201950
Balne\u00e1rio Cambori\u00fa,135268,4202008
Balne\u00e1rio Barra do Sul,10317,4202057
Balne\u00e1rio Gaivota,10413,4202073
Bandeirante,2751,4202081
Barra Bonita,1739,4202099
Barra Velha,27781,4202107
Bela Vista do Toldo,6304,4202131
Belmonte,2709,4202156
Benedito Novo,11425,4202206
Bigua\u00e7u,66558,4202305
Blumenau,348513,4202404
Bocaina do Sul,3456,4202438
Bombinhas,18623,4202453
Bom Jardim da Serra,4694,4202503
Bom Jesus,2919,4202537
Bom Jesus do Oeste,2151,4202578
Bom Retiro,9796,4202602
Botuver\u00e1,5100,4202701
Bra\u00e7o do Norte,32648,4202800
Bra\u00e7o do Trombudo,3709,4202859
Brun\u00f3polis,2539,4202875
Brusque,128818,4202909
Ca\u00e7ador,77323,4203006
Caibi,6213,4203105
Calmon,3380,4203154
Cambori\u00fa,78731,4203204
Cap\u00e3o Alto,2597,4203253
Campo Alegre,12012,4203303
Campo Belo do Sul,7177,4203402
Campo Er\u00ea,8787,4203501
Campos Novos,35710,4203600
Canelinha,11944,4203709
Canoinhas,54403,4203808
Capinzal,22524,4203907
Capivari de Baixo,24298,4203956
Catanduvas,10632,4204004
Caxambu do Sul,3850,4204103
Celso Ramos,2760,4204152
Cerro Negro,3254,4204178
Chapad\u00e3o do Lageado,2953,4204194
Chapec\u00f3,213279,4204202
Cocal do Sul,16446,4204251
Conc\u00f3rdia,73766,4204301
Cordilheira Alta,4321,4204350
Coronel Freitas,10130,4204400
Coronel Martins,2548,4204459
Corup\u00e1,15541,4204509
Correia Pinto,13358,4204558
Crici\u00fama,211369,4204608
Cunha Por\u00e3,11057,4204707
Cunhata\u00ed,1955,4204756
Curitibanos,39566,4204806
Descanso,8399,4204905
Dion\u00edsio Cerqueira,15450,4205001
Dona Emma,4081,4205100
Doutor Pedrinho,4043,4205159
Entre Rios,3183,4205175
Ermo,2076,4205191
Erval Velho,4480,4205209
Faxinal dos Guedes,10745,4205308
Flor do Sert\u00e3o,1594,4205357
Florian\u00f3polis,485838,4205407
Formosa do Sul,2549,4205431
Forquilhinha,25988,4205456
Fraiburgo,36261,4205506
Frei Rog\u00e9rio,2146,4205555
Galv\u00e3o,3058,4205605
Garopaba,22082,4205704
Garuva,17479,4205803
Gaspar,67392,4205902
Governador Celso Ramos,14229,4206009
Gr\u00e3o Par\u00e1,6537,4206108
Gravatal,11394,4206207
Guabiruba,22732,4206306
Guaraciaba,10259,4206405
Guaramirim,42872,4206504
Guaruj\u00e1 do Sul,5139,4206603
Guatamb\u00fa,4733,4206652
Herval d\'Oeste,22443,4206702
Ibiam,1967,4206751
Ibicar\u00e9,3268,4206801
Ibirama,18721,4206900
I\u00e7ara,54845,4207007
Ilhota,13857,4207106
Imaru\u00ed,10571,4207205
Imbituba,44076,4207304
Imbuia,6133,4207403
Indaial,66497,4207502
Iomer\u00ea,2917,4207577
Ipira,4562,4207601
Ipor\u00e3 do Oeste,8930,4207650
Ipua\u00e7u,7400,4207684
Ipumirim,7561,4207700
Iraceminha,4067,4207759
Irani,10285,4207809
Irati,1984,4207858
Irine\u00f3polis,11133,4207908
It\u00e1,6275,4208005
Itai\u00f3polis,21506,4208104
Itaja\u00ed,212615,4208203
Itapema,61187,4208302
Itapiranga,16683,4208401
Itapo\u00e1,19355,4208450
Ituporanga,24622,4208500
Jabor\u00e1,3990,4208609
Jacinto Machado,10539,4208708
Jaguaruna,19527,4208807
Jaragu\u00e1 do Sul,170835,4208906
Jardin\u00f3polis,1625,4208955
Joa\u00e7aba,29608,4209003
Joinville,577077,4209102
Jos\u00e9 Boiteux,4887,4209151
Jupi\u00e1,2127,4209177
Lacerd\u00f3polis,2251,4209201
Lages,158508,4209300
Laguna,45311,4209409
Lajeado Grande,1453,4209458
Laurentino,6790,4209508
Lauro Muller,15149,4209607
Lebon R\u00e9gis,12133,4209706
Leoberto Leal,3140,4209805
Lind\u00f3ia do Sul,4615,4209854
Lontras,11774,4209904
Luiz Alves,12413,4210001
Luzerna,5705,4210035
Macieira,1799,4210050
Mafra,55907,4210100
Major Gercino,3429,4210209
Major Vieira,8015,4210308
Maracaj\u00e1,7139,4210407
Maravilha,25076,4210506
Marema,1906,4210555
Massaranduba,16455,4210605
Matos Costa,2614,4210704
Meleiro,7047,4210803
Mirim Doce,2374,4210852
Modelo,4192,4210902
Monda\u00ed,11496,4211009
Monte Carlo,9785,4211058
Monte Castelo,8471,4211108
Morro da Fuma\u00e7a,17532,4211207
Morro Grande,2915,4211256
Navegantes,77137,4211306
Nova Erechim,4879,4211405
Nova Itaberaba,4339,4211454
Nova Trento,14099,4211504
Nova Veneza,14837,4211603
Novo Horizonte,2532,4211652
Orleans,22723,4211702
Otac\u00edlio Costa,18313,4211751
Ouro,7363,4211801
Ouro Verde,2245,4211850
Paial,1577,4211876
Painel,2376,4211892
Palho\u00e7a,164926,4211900
Palma Sola,7558,4212007
Palmeira,2586,4212056
Palmitos,16253,4212106
Papanduva,19015,4212205
Para\u00edso,3613,4212239
Passo de Torres,8370,4212254
Passos Maia,4243,4212270
Paulo Lopes,7360,4212304
Pedras Grandes,4026,4212403
Penha,31025,4212502
Peritiba,2855,4212601
Pescaria Brava,9980,4212650
Petrol\u00e2ndia,6021,4212700
Balne\u00e1rio Pi\u00e7arras,21884,4212809
Pinhalzinho,19511,4212908
Pinheiro Preto,3480,4213005
Piratuba,4102,4213104
Planalto Alegre,2844,4213153
Pomerode,32334,4213203
Ponte Alta,4767,4213302
Ponte Alta do Norte,3413,4213351
Ponte Serrada,11545,4213401
Porto Belo,20294,4213500
Porto Uni\u00e3o,35207,4213609
Pouso Redondo,16957,4213708
Praia Grande,7364,4213807
Presidente Castello Branco,1610,4213906
Presidente Get\u00falio,16996,4214003
Presidente Nereu,2304,4214102
Princesa,2906,4214151
Quilombo,10044,4214201
Rancho Queimado,2871,4214300
Rio das Antas,6246,4214409
Rio do Campo,6043,4214508
Rio do Oeste,7463,4214607
Rio dos Cedros,11431,4214706
Rio do Sul,69188,4214805
Rio Fortuna,4606,4214904
Rio Negrinho,42029,4215000
Rio Rufino,2489,4215059
Riqueza,4670,4215075
Rodeio,11488,4215109
Romel\u00e2ndia,5022,4215208
Salete,7634,4215307
Saltinho,3847,4215356
Salto Veloso,4655,4215406
Sang\u00e3o,12233,4215455
Santa Cec\u00edlia,16701,4215505
Santa Helena,2266,4215554
Santa Rosa de Lima,2139,4215604
Santa Rosa do Sul,8356,4215653
Santa Terezinha,8846,4215679
Santa Terezinha do Progresso,2557,4215687
Santiago do Sul,1317,4215695
Santo Amaro da Imperatriz,22609,4215703
S\u00e3o Bernardino,2449,4215752
S\u00e3o Bento do Sul,82842,4215802
S\u00e3o Bonif\u00e1cio,2899,4215901
S\u00e3o Carlos,11132,4216008
S\u00e3o Cristov\u00e3o do Sul,5464,4216057
S\u00e3o Domingos,9502,4216107
S\u00e3o Francisco do Sul,50701,4216206
S\u00e3o Jo\u00e3o do Oeste,6309,4216255
S\u00e3o Jo\u00e3o Batista,35065,4216305
S\u00e3o Jo\u00e3o do Itaperi\u00fa,3690,4216354
S\u00e3o Jo\u00e3o do Sul,7268,4216404
S\u00e3o Joaquim,26646,4216503
S\u00e3o Jos\u00e9,239718,4216602
S\u00e3o Jos\u00e9 do Cedro,13897,4216701
S\u00e3o Jos\u00e9 do Cerrito,8588,4216800
S\u00e3o Louren\u00e7o do Oeste,23698,4216909
S\u00e3o Ludgero,12934,4217006
S\u00e3o Martinho,3210,4217105
S\u00e3o Miguel da Boa Vista,1848,4217154
S\u00e3o Miguel do Oeste,39793,4217204
S\u00e3o Pedro de Alc\u00e2ntara,5602,4217253
Saudades,9664,4217303
Schroeder,20095,4217402
Seara,17526,4217501
Serra Alta,3301,4217550
Sider\u00f3polis,13870,4217600
Sombrio,29710,4217709
Sul Brasil,2551,4217758
Tai\u00f3,18261,4217808
Tangar\u00e1,8738,4217907
Tigrinhos,1695,4217956
Tijucas,36931,4218004
Timb\u00e9 do Sul,5377,4218103
Timb\u00f3,42801,4218202
Timb\u00f3 Grande,7767,4218251
Tr\u00eas Barras,19146,4218301
Treviso,3863,4218350
Treze de Maio,7098,4218400
Treze T\u00edlias,7545,4218509
Trombudo Central,7211,4218608
Tubar\u00e3o,104457,4218707
Tun\u00e1polis,4597,4218756
Turvo,12746,4218806
Uni\u00e3o do Oeste,2600,4218855
Urubici,11191,4218905
Urupema,2487,4218954
Urussanga,21177,4219002
Varge\u00e3o,3590,4219101
Vargem,2543,4219150
Vargem Bonita,4597,4219176
Vidal Ramos,6356,4219200
Videira,52066,4219309
Vitor Meireles,5056,4219358
Witmarsum,3912,4219408
Xanxer\u00ea,49738,4219507
Xavantina,4012,4219606
Xaxim,28210,4219705
Zort\u00e9a,3300,4219853
Balne\u00e1rio Rinc\u00e3o,12403,4220000
Acegu\u00e1,4759,4300034
\u00c1gua Santa,3841,4300059
Agudo,17085,4300109
Ajuricaba,7358,4300208
Alecrim,6736,4300307
Alegrete,78003,4300406
Alegria,4037,4300455
Almirante Tamandar\u00e9 do Sul,2079,4300471
Alpestre,7433,4300505
Alto Alegre,1803,4300554
Alto Feliz,3040,4300570
Alvorada,208177,4300604
Amaral Ferrador,6854,4300638
Ametista do Sul,7576,4300646
Andr\u00e9 da Rocha,1306,4300661
Anta Gorda,6210,4300703
Ant\u00f4nio Prado,13306,4300802
Arambar\u00e9,3748,4300851
Araric\u00e1,5395,4300877
Aratiba,6601,4300901
Arroio do Meio,20272,4301008
Arroio do Sal,9050,4301057
Arroio do Padre,2906,4301073
Arroio dos Ratos,14255,4301107
Arroio do Tigre,13388,4301206
Arroio Grande,18922,4301305
Arvorezinha,10614,4301404
Augusto Pestana,7091,4301503
\u00c1urea,3718,4301552
Bag\u00e9,122209,4301602
Balne\u00e1rio Pinhal,12671,4301636
Bar\u00e3o,6109,4301651
Bar\u00e3o de Cotegipe,6763,4301701
Bar\u00e3o do Triunfo,7440,4301750
Barrac\u00e3o,5474,4301800
Barra do Guarita,3253,4301859
Barra do Quara\u00ed,4223,4301875
Barra do Ribeiro,13365,4301909
Barra do Rio Azul,1915,4301925
Barra Funda,2516,4301958
Barros Cassal,11486,4302006
Benjamin Constant do Sul,2227,4302055
Bento Gon\u00e7alves,115069,4302105
Boa Vista das Miss\u00f5es,2167,4302154
Boa Vista do Buric\u00e1,6829,4302204
Boa Vista do Cadeado,2526,4302220
Boa Vista do Incra,2579,4302238
Boa Vista do Sul,2859,4302253
Bom Jesus,11773,4302303
Bom Princ\u00edpio,13189,4302352
Bom Progresso,2216,4302378
Bom Retiro do Sul,12204,4302402
Boqueir\u00e3o do Le\u00e3o,7914,4302451
Bossoroca,6801,4302501
Bozano,2228,4302584
Braga,3647,4302600
Brochier,4996,4302659
Buti\u00e1,21247,4302709
Ca\u00e7apava do Sul,34634,4302808
Cacequi,13552,4302907
Cachoeira do Sul,85495,4303004
Cachoeirinha,127318,4303103
Cacique Doble,5100,4303202
Caibat\u00e9,5042,4303301
Cai\u00e7ara,5064,4303400
Camaqu\u00e3,66215,4303509
Camargo,2733,4303558
Cambar\u00e1 do Sul,6680,4303608
Campestre da Serra,3407,4303673
Campina das Miss\u00f5es,5994,4303707
Campinas do Sul,5641,4303806
Campo Bom,64914,4303905
Campo Novo,5161,4304002
Campos Borges,3514,4304101
Candel\u00e1ria,31603,4304200
C\u00e2ndido God\u00f3i,6567,4304309
Candiota,9406,4304358
Canela,43062,4304408
Cangu\u00e7u,56103,4304507
Canoas,343853,4304606
Canudos do Vale,1817,4304614
Cap\u00e3o Bonito do Sul,1758,4304622
Cap\u00e3o da Canoa,48401,4304630
Cap\u00e3o do Cip\u00f3,3449,4304655
Cap\u00e3o do Le\u00e3o,25495,4304663
Capivari do Sul,4362,4304671
Capela de Santana,11455,4304689
Capit\u00e3o,2769,4304697
Carazinho,62339,4304705
Cara\u00e1,7971,4304713
Carlos Barbosa,28091,4304804
Carlos Gomes,1547,4304853
Casca,9079,4304903
Caseiros,3185,4304952
Catu\u00edpe,9335,4305009
Caxias do Sul,483377,4305108
Centen\u00e1rio,3016,4305116
Cerrito,6443,4305124
Cerro Branco,4694,4305132
Cerro Grande,2437,4305157
Cerro Grande do Sul,11486,4305173
Cerro Largo,14069,4305207
Chapada,9597,4305306
Charqueadas,38899,4305355
Charrua,3482,4305371
Chiapetta,4026,4305405
Chu\u00ed,6456,4305439
Chuvisca,5319,4305447
Cidreira,14710,4305454
Cir\u00edaco,4983,4305504
Colinas,2499,4305587
Colorado,3478,4305603
Condor,6836,4305702
Constantina,10109,4305801
Coqueiro Baixo,1559,4305835
Coqueiros do Sul,2458,4305850
Coronel Barros,2559,4305871
Coronel Bicaco,7776,4305900
Coronel Pilar,1728,4305934
Cotipor\u00e3,4000,4305959
Coxilha,2876,4305975
Crissiumal,14195,4306007
Cristal,7831,4306056
Cristal do Sul,2918,4306072
Cruz Alta,63463,4306106
Cruzaltense,2059,4306130
Cruzeiro do Sul,12258,4306205
David Canabarro,4844,4306304
Derrubadas,3102,4306320
Dezesseis de Novembro,2744,4306353
Dilermando de Aguiar,3130,4306379
Dois Irm\u00e3os,30753,4306403
Dois Irm\u00e3os das Miss\u00f5es,2158,4306429
Dois Lajeados,3430,4306452
Dom Feliciano,15279,4306502
Dom Pedro de Alc\u00e2ntara,2617,4306551
Dom Pedrito,39822,4306601
Dona Francisca,3331,4306700
Doutor Maur\u00edcio Cardoso,5110,4306734
Doutor Ricardo,2071,4306759
Eldorado do Sul,38581,4306767
Encantado,22128,4306809
Encruzilhada do Sul,25872,4306908
Engenho Velho,1340,4306924
Entre-Iju\u00eds,8981,4306932
Entre Rios do Sul,3035,4306957
Erebango,3066,4306973
Erechim,103437,4307005
Ernestina,3215,4307054
Herval,6980,4307104
Erval Grande,5170,4307203
Erval Seco,7660,4307302
Esmeralda,3313,4307401
Esperan\u00e7a do Sul,3204,4307450
Espumoso,15843,4307500
Esta\u00e7\u00e3o,6161,4307559
Est\u00e2ncia Velha,47287,4307609
Esteio,84237,4307708
Estrela,33140,4307807
Estrela Velha,3745,4307815
Eug\u00eanio de Castro,2699,4307831
Fagundes Varela,2724,4307864
Farroupilha,69542,4307906
Faxinal do Soturno,6867,4308003
Faxinalzinho,2523,4308052
Fazenda Vilanova,4194,4308078
Feliz,13273,4308102
Flores da Cunha,29603,4308201
Floriano Peixoto,1958,4308250
Fontoura Xavier,10836,4308300
Formigueiro,7053,4308409
Forquetinha,2519,4308433
Fortaleza dos Valos,4588,4308458
Frederico Westphalen,30832,4308508
Garibaldi,33624,4308607
Garruchos,3182,4308656
Gaurama,5878,4308706
General C\u00e2mara,8663,4308805
Gentil,1705,4308854
Get\u00falio Vargas,16648,4308904
Giru\u00e1,17069,4309001
Glorinha,7654,4309050
Gramado,35047,4309100
Gramado dos Loureiros,2247,4309126
Gramado Xavier,4251,4309159
Gravata\u00ed,275146,4309209
Guabiju,1600,4309258
Gua\u00edba,99334,4309308
Guapor\u00e9,24836,4309407
Guarani das Miss\u00f5es,8080,4309506
Harmonia,4664,4309555
Herveiras,3070,4309571
Horizontina,19338,4309605
Hulha Negra,6561,4309654
Humait\u00e1,4988,4309704
Ibarama,4519,4309753
Ibia\u00e7\u00e1,4846,4309803
Ibiraiaras,7458,4309902
Ibirapuit\u00e3,4155,4309951
Ibirub\u00e1,20355,4310009
Igrejinha,34903,4310108
Iju\u00ed,83330,4310207
Il\u00f3polis,4202,4310306
Imb\u00e9,20578,4310330
Imigrante,3157,4310363
Independ\u00eancia,6598,4310405
Inhacor\u00e1,2312,4310413
Ip\u00ea,6482,4310439
Ipiranga do Sul,1975,4310462
Ira\u00ed,7921,4310504
Itaara,5384,4310538
Itacurubi,3552,4310553
Itapuca,2295,4310579
Itaqui,39012,4310603
Itati,2583,4310652
Itatiba do Sul,3896,4310702
Ivor\u00e1,2104,4310751
Ivoti,22514,4310801
Jaboticaba,4082,4310850
Jacuizinho,2666,4310876
Jacutinga,3704,4310900
Jaguar\u00e3o,28156,4311007
Jaguari,11514,4311106
Jaquirana,4083,4311122
Jari,3645,4311130
J\u00f3ia,8679,4311155
J\u00falio de Castilhos,20012,4311205
Lagoa Bonita do Sul,2852,4311239
Lago\u00e3o,6516,4311254
Lagoa dos Tr\u00eas Cantos,1650,4311270
Lagoa Vermelha,28454,4311304
Lajeado,79819,4311403
Lajeado do Bugre,2596,4311429
Lavras do Sul,7807,4311502
Liberato Salzano,5686,4311601
Lindolfo Collor,5765,4311627
Linha Nova,1712,4311643
Machadinho,5640,4311700
Ma\u00e7ambar\u00e1,4804,4311718
Mampituba,3079,4311734
Manoel Viana,7383,4311759
Maquin\u00e9,7016,4311775
Marat\u00e1,2677,4311791
Marau,41059,4311809
Marcelino Ramos,4941,4311908
Mariana Pimentel,3932,4311981
Mariano Moro,2190,4312005
Marques de Souza,4159,4312054
Mata,5124,4312104
Mato Castelhano,2574,4312138
Mato Leit\u00e3o,4276,4312153
Mato Queimado,1780,4312179
Maximiliano de Almeida,4804,4312203
Minas do Le\u00e3o,8059,4312252
Miragua\u00ed,4975,4312302
Montauri,1545,4312351
Monte Alegre dos Campos,3249,4312377
Monte Belo do Sul,2689,4312385
Montenegro,63868,4312401
Morma\u00e7o,2986,4312427
Morrinhos do Sul,3166,4312443
Morro Redondo,6566,4312450
Morro Reuter,6183,4312476
Mostardas,12794,4312500
Mu\u00e7um,5006,4312609
Muitos Cap\u00f5es,3156,4312617
Muliterno,1903,4312625
N\u00e3o-Me-Toque,17185,4312658
